,words
1365,0
1366,0
1367,0
1368,0
1369,0
1370,0
1371,0
1372,0
1373,0
1374,0
1375,0
1376,0
1377,0
1378,0
1379,0
1380,0
1381,0
1382,0
1383,0
1384,0
1385,0
1386,0
1387,0
1388,0
1389,0
1390,0
1391,0
1392,0
1393,0
1394,0
1395,0
1396,0
1397,0
1398,0
1399,0
1400,19457
1401,5205
1402,1777
1403,5145
1404,9679
1405,2248
1406,16936
1407,6309
1408,2064
1409,15130
1410,11848
1411,6342
1412,5205
1413,9
1414,11326
1415,2735
1416,6560
1417,9612
1418,11195
1419,8295
1420,0
1421,0
1422,0
1423,0
1424,0
1425,0
1426,0
1427,0
1428,0
1429,0
1430,0
1431,0
1432,0
1433,0
1434,0
1435,0
1436,0
1437,0
1438,0
1439,0
1440,0
1441,0
1442,0
1443,0
1444,0
1445,0
1446,0
1447,0
1448,0
1449,0
1450,0
1451,0
1452,0
1453,0
1454,0
1455,0
1456,0
1457,0
1458,0
1459,0
1460,0
1461,0
1462,0
1463,0
1464,0
1465,0
1466,0
1467,0
1468,0
1469,0
1470,0
1471,0
1472,0
1473,0
1474,0
1475,0
1476,0
1477,0
1478,0
1479,0
1480,0
1481,0
1482,0
1483,0
1484,0
1485,0
1486,0
1487,0
1488,0
1489,0
1490,0
1491,0
1492,0
1493,0
1494,0
1495,0
1496,0
1497,0
1498,0
1499,0
1500,7294
1501,12182
1502,4185
1503,9530
1504,2248
1505,16753
1506,13069
1507,17989
1508,7210
1509,2319
1510,5392
1511,0
1512,584
1513,8877
1514,5205
1515,14033
1516,15921
1517,673
1518,5876
1519,5789
1520,2800
1521,5895
1522,6644
1523,18028
1524,12186
1525,15130
1526,15603
1527,15487
1528,14468
1529,18185
1530,16355
1531,10238
1532,13297
1533,2109
1534,1807
1535,14780
1536,13858
1537,8521
1538,1791
1539,5357
1540,14187
1541,2695
1542,6309
1543,11484
1544,13858
1545,1807
1546,16573
1547,2248
1548,15395
1549,5205
1550,3187
1551,5730
1552,10582
1553,6309
1554,18254
1555,4528
1556,4472
1557,14780
1558,6111
1559,9848
1560,0
1561,0
1562,0
1563,0
1564,0
1565,0
1566,0
1567,0
1568,0
1569,0
1570,0
1571,0
1572,0
1573,0
1574,0
1575,0
1576,0
1577,0
1578,0
1579,0
1580,0
1581,0
1582,0
1583,0
1584,0
1585,0
1586,0
1587,0
1588,0
1589,0
1590,0
1591,0
1592,0
1593,0
1594,0
1595,0
1596,0
1597,0
1598,0
1599,0
1600,10804
1601,5205
1602,17692
1603,6149
1604,534
1605,4185
1606,11588
1607,4185
1608,6276
1609,584
1610,12198
1611,14033
1612,18185
1613,8295
1614,2185
1615,16100
1616,5485
1617,5300
1618,18879
1619,8295
1620,0
1621,0
1622,0
1623,0
1624,0
1625,0
1626,0
1627,0
1628,0
1629,0
1630,0
1631,0
1632,0
1633,0
1634,0
1635,0
1636,0
1637,0
1638,0
1639,0
1640,0
1641,0
1642,0
1643,0
1644,0
1645,0
1646,0
1647,0
1648,0
1649,0
1650,0
1651,0
1652,0
1653,0
1654,0
1655,0
1656,0
1657,0
1658,0
1659,0
1660,0
1661,0
1662,0
1663,0
1664,0
1665,0
1666,0
1667,0
1668,0
1669,0
1670,0
1671,0
1672,0
1673,0
1674,0
1675,0
1676,0
1677,0
1678,0
1679,0
1680,0
1681,0
1682,0
1683,0
1684,0
1685,0
1686,0
1687,0
1688,0
1689,0
1690,0
1691,0
1692,0
1693,0
1694,0
1695,0
1696,0
1697,0
1698,0
1699,0
1700,3731
1701,6158
1702,2248
1703,11848
1704,6342
1705,2486
1706,2769
1707,1800
1708,0
1709,17557
1710,9134
1711,17059
1712,4185
1713,13418
1714,6111
1715,4555
1716,6342
1717,5205
1718,8295
1719,18498
1720,584
1721,19914
1722,5932
1723,19476
1724,17551
1725,13069
1726,14780
1727,17886
1728,838
1729,8284
1730,17551
1731,4185
1732,18894
1733,11848
1734,1120
1735,18302
1736,8295
1737,10045
1738,2486
1739,314
1740,7575
1741,11848
1742,17414
1743,2000
1744,0
1745,2735
1746,12182
1747,12818
1748,6409
1749,6375
1750,2486
1751,7651
1752,19295
1753,4528
1754,8295
1755,3036
1756,0
1757,584
1758,18940
1759,17005
1760,19990
1761,5300
1762,9134
1763,11524
1764,11351
1765,2473
1766,8295
1767,4560
1768,2486
1769,13565
1770,11848
1771,15744
1772,8616
1773,10414
1774,14780
1775,1085
1776,1254
1777,11064
1778,18185
1779,8369
1780,9948
1781,5205
1782,1781
1783,5834
1784,14148
1785,16464
1786,17886
1787,838
1788,0
1789,17457
1790,18142
1791,7709
1792,5205
1793,11848
1794,17414
1795,15222
1796,1908
1797,0
1798,14187
1799,14780
1800,15054
1801,14736
1802,19476
1803,6320
1804,14780
1805,1085
1806,11848
1807,9773
1808,13479
1809,18066
1810,11854
1811,0
1812,4376
1813,15130
1814,8588
1815,6861
1816,5205
1817,2735
1818,4500
1819,17886
1820,0
1821,0
1822,0
1823,0
1824,0
1825,0
1826,0
1827,0
1828,0
1829,0
1830,0
1831,0
1832,0
1833,0
1834,0
1835,0
1836,0
1837,0
1838,0
1839,0
1840,0
1841,0
1842,0
1843,0
1844,0
1845,0
1846,0
1847,0
1848,0
1849,0
1850,0
1851,0
1852,0
1853,0
1854,0
1855,0
1856,0
1857,0
1858,0
1859,0
1860,0
1861,0
1862,0
1863,0
1864,0
1865,0
1866,0
1867,0
1868,0
1869,0
1870,0
1871,0
1872,0
1873,0
1874,0
1875,0
1876,0
1877,0
1878,0
1879,0
1880,0
1881,0
1882,0
1883,0
1884,0
1885,0
1886,0
1887,0
1888,0
1889,0
1890,0
1891,0
1892,0
1893,0
1894,0
1895,0
1896,0
1897,0
1898,0
1899,0
1900,12938
1901,11865
1902,19476
1903,2845
1904,9333
1905,6274
1906,406
1907,15328
1908,4623
1909,17162
1910,0
1911,10534
1912,9134
1913,3899
1914,15779
1915,4528
1916,11848
1917,13001
1918,2473
1919,8295
1920,7707
1921,8521
1922,8295
1923,484
1924,4787
1925,13410
1926,18185
1927,15828
1928,6625
1929,2486
1930,8295
1931,2680
1932,5205
1933,11265
1934,3736
1935,2061
1936,5205
1937,10568
1938,2621
1939,5300
1940,0
1941,0
1942,0
1943,0
1944,0
1945,0
1946,0
1947,0
1948,0
1949,0
1950,0
1951,0
1952,0
1953,0
1954,0
1955,0
1956,0
1957,0
1958,0
1959,0
1960,0
1961,0
1962,0
1963,0
1964,0
1965,0
1966,0
1967,0
1968,0
1969,0
1970,0
1971,0
1972,0
1973,0
1974,0
1975,0
1976,0
1977,0
1978,0
1979,0
1980,0
1981,0
1982,0
1983,0
1984,0
1985,0
1986,0
1987,0
1988,0
1989,0
1990,0
1991,0
1992,0
1993,0
1994,0
1995,0
1996,0
1997,0
1998,0
1999,0
2000,1112
2001,11195
2002,1623
2003,16718
2004,16034
2005,15231
2006,2248
2007,11502
2008,13227
2009,6979
2010,15621
2011,12241
2012,18405
2013,3530
2014,19476
2015,8295
2016,1348
2017,2735
2018,18894
2019,8295
2020,0
2021,0
2022,0
2023,0
2024,0
2025,0
2026,0
2027,0
2028,0
2029,0
2030,0
2031,0
2032,0
2033,0
2034,0
2035,0
2036,0
2037,0
2038,0
2039,0
2040,0
2041,0
2042,0
2043,0
2044,0
2045,0
2046,0
2047,0
2048,0
2049,0
2050,0
2051,0
2052,0
2053,0
2054,0
2055,0
2056,0
2057,0
2058,0
2059,0
2060,0
2061,0
2062,0
2063,0
2064,0
2065,0
2066,0
2067,0
2068,0
2069,0
2070,0
2071,0
2072,0
2073,0
2074,0
2075,0
2076,0
2077,0
2078,0
2079,0
2080,0
2081,0
2082,0
2083,0
2084,0
2085,0
2086,0
2087,0
2088,0
2089,0
2090,0
2091,0
2092,0
2093,0
2094,0
2095,0
2096,0
2097,0
2098,0
2099,0
2100,901
2101,11848
2102,19372
2103,2486
2104,1623
2105,5205
2106,6787
2107,584
2108,11865
2109,7408
2110,8158
2111,5789
2112,13682
2113,7408
2114,2319
2115,13649
2116,8337
2117,1839
2118,122
2119,17323
2120,11029
2121,11235
2122,19225
2123,0
2124,8275
2125,0
2126,11959
2127,2735
2128,12182
2129,536
2130,14089
2131,2248
2132,8588
2133,19091
2134,8259
2135,10323
2136,10551
2137,15328
2138,1037
2139,8295
2140,2735
2141,15081
2142,4185
2143,2442
2144,5205
2145,17427
2146,12818
2147,9391
2148,11118
2149,7291
2150,16562
2151,16385
2152,1456
2153,1807
2154,2248
2155,16479
2156,6625
2157,2486
2158,8295
2159,314
2160,584
2161,314
2162,7408
2163,5359
2164,8129
2165,5205
2166,8295
2167,1839
2168,16869
2169,4059
2170,1133
2171,6329
2172,584
2173,14033
2174,13805
2175,11883
2176,3187
2177,16323
2178,5205
2179,12247
2180,13663
2181,11195
2182,4314
2183,2735
2184,2266
2185,8508
2186,8295
2187,7558
2188,2319
2189,17886
2190,838
2191,17557
2192,11890
2193,9208
2194,12182
2195,13674
2196,6943
2197,19056
2198,19605
2199,5789
2200,13385
2201,11484
2202,11848
2203,11022
2204,4185
2205,10368
2206,8369
2207,14203
2208,17837
2209,10187
2210,0
2211,4303
2212,18914
2213,19253
2214,5479
2215,17328
2216,19476
2217,3187
2218,12119
2219,11446
2220,0
2221,0
2222,0
2223,0
2224,0
2225,0
2226,0
2227,0
2228,0
2229,0
2230,0
2231,0
2232,0
2233,0
2234,0
2235,0
2236,0
2237,0
2238,0
2239,0
2240,0
2241,0
2242,0
2243,0
2244,0
2245,0
2246,0
2247,0
2248,0
2249,0
2250,0
2251,0
2252,0
2253,0
2254,0
2255,0
2256,0
2257,0
2258,0
2259,0
2260,0
2261,0
2262,0
2263,0
2264,0
2265,0
2266,0
2267,0
2268,0
2269,0
2270,0
2271,0
2272,0
2273,0
2274,0
2275,0
2276,0
2277,0
2278,0
2279,0
2280,0
2281,0
2282,0
2283,0
2284,0
2285,0
2286,0
2287,0
2288,0
2289,0
2290,0
2291,0
2292,0
2293,0
2294,0
2295,0
2296,0
2297,0
2298,0
2299,0
2300,88
2301,2652
2302,13823
2303,314
2304,18185
2305,11848
2306,14266
2307,4242
2308,584
2309,4259
2310,7408
2311,3187
2312,5079
2313,5789
2314,8295
2315,314
2316,5588
2317,7408
2318,12119
2319,15123
2320,856
2321,5888
2322,11155
2323,12287
2324,6581
2325,14780
2326,536
2327,9773
2328,14230
2329,18185
2330,8295
2331,14895
2332,10128
2333,0
2334,14187
2335,11865
2336,2248
2337,3187
2338,17459
2339,1800
2340,13062
2341,17366
2342,5205
2343,1034
2344,11254
2345,171
2346,79
2347,17069
2348,14434
2349,18120
2350,5700
2351,18179
2352,3033
2353,12818
2354,6314
2355,5006
2356,5205
2357,14780
2358,8295
2359,7893
2360,0
2361,0
2362,0
2363,0
2364,0
2365,0
2366,0
2367,0
2368,0
2369,0
2370,0
2371,0
2372,0
2373,0
2374,0
2375,0
2376,0
2377,0
2378,0
2379,0
2380,0
2381,0
2382,0
2383,0
2384,0
2385,0
2386,0
2387,0
2388,0
2389,0
2390,0
2391,0
2392,0
2393,0
2394,0
2395,0
2396,0
2397,0
2398,0
2399,0
2400,2735
2401,18120
2402,11204
2403,2735
2404,12182
2405,16576
2406,5216
2407,7048
2408,1807
2409,13682
2410,2735
2411,4360
2412,4185
2413,15433
2414,0
2415,13070
2416,5481
2417,11076
2418,14909
2419,13712
2420,6706
2421,19476
2422,10871
2423,11269
2424,7839
2425,5789
2426,2735
2427,9113
2428,17886
2429,13712
2430,17886
2431,14044
2432,2486
2433,19901
2434,0
2435,13550
2436,5700
2437,7824
2438,0
2439,901
2440,2735
2441,1840
2442,4185
2443,11588
2444,4185
2445,17886
2446,14736
2447,11195
2448,8295
2449,15642
2450,2735
2451,686
2452,3187
2453,1936
2454,18185
2455,11848
2456,12241
2457,15842
2458,2735
2459,6698
2460,0
2461,0
2462,0
2463,0
2464,0
2465,0
2466,0
2467,0
2468,0
2469,0
2470,0
2471,0
2472,0
2473,0
2474,0
2475,0
2476,0
2477,0
2478,0
2479,0
2480,0
2481,0
2482,0
2483,0
2484,0
2485,0
2486,0
2487,0
2488,0
2489,0
2490,0
2491,0
2492,0
2493,0
2494,0
2495,0
2496,0
2497,0
2498,0
2499,0
2500,6309
2501,15081
2502,1807
2503,14780
2504,11848
2505,14146
2506,19454
2507,5300
2508,10246
2509,11848
2510,18613
2511,2305
2512,13664
2513,19864
2514,7408
2515,3187
2516,4210
2517,5895
2518,8499
2519,9744
2520,12938
2521,17802
2522,619
2523,8295
2524,10020
2525,4185
2526,3807
2527,2319
2528,9566
2529,11848
2530,16067
2531,1087
2532,4159
2533,19476
2534,8295
2535,14736
2536,4185
2537,19567
2538,0
2539,14364
2540,0
2541,0
2542,0
2543,0
2544,0
2545,0
2546,0
2547,0
2548,0
2549,0
2550,0
2551,0
2552,0
2553,0
2554,0
2555,0
2556,0
2557,0
2558,0
2559,0
2560,0
2561,0
2562,0
2563,0
2564,0
2565,0
2566,0
2567,0
2568,0
2569,0
2570,0
2571,0
2572,0
2573,0
2574,0
2575,0
2576,0
2577,0
2578,0
2579,0
2580,0
2581,0
2582,0
2583,0
2584,0
2585,0
2586,0
2587,0
2588,0
2589,0
2590,0
2591,0
2592,0
2593,0
2594,0
2595,0
2596,0
2597,0
2598,0
2599,0
2600,6309
2601,15081
2602,6158
2603,13069
2604,11848
2605,18278
2606,19902
2607,5205
2608,15621
2609,7408
2610,9468
2611,17642
2612,16101
2613,6348
2614,19261
2615,11755
2616,5921
2617,10896
2618,6815
2619,5205
2620,0
2621,0
2622,0
2623,0
2624,0
2625,0
2626,0
2627,0
2628,0
2629,0
2630,0
2631,0
2632,0
2633,0
2634,0
2635,0
2636,0
2637,0
2638,0
2639,0
2640,0
2641,0
2642,0
2643,0
2644,0
2645,0
2646,0
2647,0
2648,0
2649,0
2650,0
2651,0
2652,0
2653,0
2654,0
2655,0
2656,0
2657,0
2658,0
2659,0
2660,0
2661,0
2662,0
2663,0
2664,0
2665,0
2666,0
2667,0
2668,0
2669,0
2670,0
2671,0
2672,0
2673,0
2674,0
2675,0
2676,0
2677,0
2678,0
2679,0
2680,0
2681,0
2682,0
2683,0
2684,0
2685,0
2686,0
2687,0
2688,0
2689,0
2690,0
2691,0
2692,0
2693,0
2694,0
2695,0
2696,0
2697,0
2698,0
2699,0
2700,584
2701,17404
2702,2663
2703,19476
2704,6272
2705,17733
2706,11421
2707,12664
2708,2473
2709,11848
2710,12203
2711,9771
2712,7764
2713,11516
2714,5205
2715,8295
2716,453
2717,15507
2718,584
2719,11421
2720,10400
2721,10453
2722,14420
2723,15621
2724,19476
2725,11848
2726,1662
2727,4599
2728,11516
2729,368
2730,6158
2731,19476
2732,4421
2733,11848
2734,10000
2735,9830
2736,16508
2737,0
2738,3183
2739,11186
2740,11029
2741,11450
2742,11516
2743,2486
2744,6119
2745,2248
2746,14431
2747,9182
2748,18810
2749,13682
2750,2375
2751,6574
2752,13712
2753,46
2754,15919
2755,11657
2756,4783
2757,4185
2758,453
2759,1309
2760,9512
2761,8295
2762,8672
2763,7981
2764,11516
2765,14780
2766,6988
2767,1138
2768,0
2769,12938
2770,17802
2771,14793
2772,959
2773,6988
2774,19747
2775,17323
2776,7830
2777,17685
2778,14347
2779,17411
2780,4033
2781,17886
2782,12248
2783,2536
2784,11990
2785,2170
2786,3238
2787,5205
2788,5721
2789,0
2790,15054
2791,13165
2792,2248
2793,8295
2794,9429
